GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
475,4810NIG,58039,22/07/2013,2013,1,Violence against civilians,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,Civilians (Nigeria),Muslim Group (Nigeria),7,37,Nigeria,Bauchi,Darazo,,Darazo,10.99375,10.41179,1,Vanguard,"Two teenagers and a police officer are dead after gunmen, suspected to be Boko Haram, attacked the home of a prominent cleric.",3
475,4812NIG,58040,22/07/2013,2013,2,Violence against civilians,Fulani Ethnic Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Nigeria,Plateau,Shendam,,Shendam,8.88333,9.53333,1,Vanguard,Fulani fighters kill a man and steal over 500 heads of cattle in the Longvel area of Shendam LGA.,1
475,4815NIG,58041,23/07/2013,2013,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Lagos,Lagos Island,,Lagos,6.45306,3.39583,1,Nigeria Guardian,Electricity consumers gather to protest increased cost of the product.,0
475,4814NIG,58042,23/07/2013,2013,1,Violence against civilians,Military Forces of Nigeria (2010-2015),BVYG: Borno Vigilance Youths Group,1,Civilians (Nigeria),Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,7,17,Nigeria,Borno,Bama,,Bama,11.52210,13.68558,1,Amnesty International,"Military Forces, accompanied by the Civilian JTF, severely beat 35 suspected members of Boko Haram with crude weapons after a short screening process in Bama. The soldiers forced the victims to like on the ground before carrying out sentence. Following the beatings the soldiers and vigilantes shot their weapons into the air in celebration then moved the detainees into nearby barracks. Several days later, on the afternoon of 29 July, military personnel took the men out of the barracks where they shot them dead, several at a time, before dumping their corpses.",0
475,4816NIG,58043,24/07/2013,2013,1,Battle-No change of territory,Christian Militia (Nigeria),,4,Unidentified Armed Group (Nigeria),,3,34,Nigeria,Anambra,Awka South,,Awka,6.21010,7.07412,1,Vanguard,A group of Catholics clash with a group of Akwa residents over burial rights in the city. Casualities not known.,0
475,4817NIG,58044,24/07/2013,2013,1,Battle-No change of territory,Vigilante Militia (Nigeria),BVYG: Borno Vigilance Youths Group,4,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,34,Nigeria,Borno,Dikwa,,Dikwa,12.02396,13.91646,1,Daily Trust (Abuja),"Borno Vigilance Youths Group attack a Boko Haram member, burning him alive.",1
475,4818NIG,58045,24/07/2013,2013,1,Remote violence,Military Forces of Nigeria (2010-2015),,1,Unidentified Armed Group (Nigeria),,3,13,Nigeria,Ebonyi,Ishielu,,Ezillo,6.42770,7.79260,1,Premium Times (Abuja),Army forces discover an explosive placed at a construction site of a future military installation along the Abakaliki-Enugu and dismantle it before it was able to detonate.,0
475,4819NIG,58046,25/07/2013,2013,1,Riots/Protests,Rioters (Nigeria),,5,Police Forces of Nigeria (2010-2015),,1,15,Nigeria,Delta,Ndokwa East,,Ashaka,5.63718,6.39872,1,Vanguard,Mob numbering over 200 have sacked a police station at Ashaka in Ndokwa east local government area of Delta State in protest of the death of a young man who drowned in the river as police were occupied elsewhere.,0
475,4820NIG,58047,25/07/2013,2013,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Kaduna,Kaduna North,,Kaduna,10.52224,7.43828,1,Daily Trust (Abuja),Persons with disabilities protested over exclusion from Ramadan feeding programme organised by the state government.,0
475,4821NIG,58048,25/07/2013,2013,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Ogun,Shagamu,,Shagamu,6.84323,3.64776,1,This Day (Lagos),"Unidentified persons stormed Ehin-Ogbe community, a border town in Ogijo, Sagamu Local Government Area of Ogun State, and attacked the local monarch, Oba Akeem Elupepe, and some residents. The motive behind the attack is not clear.",0
475,4822NIG,58049,26/07/2013,2013,1,Violence against civilians,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,Civilians (Nigeria),,7,37,Nigeria,Borno,Kaga,,Mainuk,11.82880,12.63450,1,Daily Trust (Abuja),Boko Haram launched reprisal attacks over two consecutive days on Mainok killing 23 civilians. The attacks were a response to harassamet by the Civilian JTF or BVYG: Borno Vigilance Youths Group. Similar attackes occurred in Dawashe (Dawashi).,12
475,4823NIG,58050,26/07/2013,2013,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Delta,Udu,,Ovwian,5.49964,5.78732,1,Vanguard,Unidentified gunmen abduct a school teacher. The motovation for the kidnapping remains unknown - there are not call for a ransom payment.,0
475,4824NIG,58051,26/07/2013,2013,2,Violence against civilians,Tiv Ethnic Militia (Nigeria),Unidentified Armed Group (Nigeria),4,Civilians (Nigeria),Fulani Ethnic Group (Nigeria),7,47,Nigeria,Nasarawa,Doma,,Doma,8.38333,8.35000,1,Daily Trust (Abuja),"Suspected Tiv militia, as well as another unnamed group attack three Fulani fields in Agrima, Doma LGA, killing 85 heads of cattle and stealing 100 more.",0
475,4825NIG,58053,27/07/2013,2013,1,Battle-No change of territory,BVYG: Borno Vigilance Youths Group,,3,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,33,Nigeria,Borno,Kukawa,,Kukawa,12.92342,13.56058,2,Vanguard,"Boko Haram attacks the location known as Dawashe (Dawashi) in Borno State, causing 25 deaths, 20 of which were civilian. The sect attacked the village after a anti-Boko Haram vigilante group known as the 'Civilian JTF' or BVYG: Borno Vigilance Youths Group launched an attack against them. The violence in the town is in apparent retaliation.",5
475,4829NIG,58052,27/07/2013,2013,1,Battle-No change of territory,Military Forces of Nigeria (2010-2015),,1,Tarok Ethnic Militia (Nigeria),,4,14,Nigeria,Plateau,Wase,,Wase Rock,9.06667,9.96667,1,Leadership (Abuja),A group of unidentified Tarok men attacked Wase town in Wase Local Government Area of Plateau State and allegedly killed at least five people while leaving three others injured. The attackers were repelled by military forces.,0
475,4828NIG,58054,27/07/2013,2013,1,Strategic development,Military Forces of Nigeria (2010-2015),Military Forces of Niger (2011-),1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,13,Nigeria,Jigawa,Biriniwa,,Karanga,12.80955,9.87641,1,Nigeria Sun,"Nigerian and Nigerien forces of the Multi-National Joint Task Force (MNJTF) arrest Mallam Shekau, a Boko Haram leader in Karanga, near the Nigeria-Niger border. Officials believe he was planning attacks in the area before he was apprehended.",0
475,4826NIG,58055,27/07/2013,2013,1,Violence against civilians,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,Civilians (Nigeria),,7,37,Nigeria,Borno,Kukawa,,Kukawa,12.92342,13.56058,2,Vanguard,"Boko Haram attacks the location known as Dawashe (Dawashi) in Borno State, causing 25 deaths, 20 of which were civilian. The sect attacked the village after an anti-Boko Haram vigilante group known as the 'Civilian JTF' or BVYG: Borno Vigilance Youths Group launched an attack against them. The violence in the town is in apparent retaliation.",20
475,4827NIG,58056,27/07/2013,2013,1,Violence against civilians,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,Civilians (Nigeria),,7,37,Nigeria,Borno,Kaga,,Mainuk,11.82880,12.63450,1,Daily Trust (Abuja),Boko Haram launched reprisal attacks over two consecutive days on Mainok killing 23 civilians. The attacks were a response to harassamet by the Civilian JTF or BVYG: Borno Vigilance Youths Group. Similar attackes occurred in Dawashe (Dawashi).,11
475,4830NIG,58057,27/07/2013,2013,1,Violence against civilians,Tarok Ethnic Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Nigeria,Plateau,Wase,,Wase Rock,9.06667,9.96667,1,Leadership (Abuja),A group of unidentified Tarok men attacked Wase town in Wase Local Government Area of Plateau State and allegedly killed at least five people while three others were injured. The attackers were repelled by military forces.,5
475,4831NIG,58058,28/07/2013,2013,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Oyo,Ibadan North West,,Ibadan,7.38778,3.89639,1,Nigeria Guardian,Polytechnic students in Ibadan protest intermittent electricity in their university.,0
475,4832NIG,58059,28/07/2013,2013,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Nigeria,Benue,Agatu,,Obangedde,7.82800,7.81410,2,Daily Trust (Abuja),"Suspected Fulani militia attack two villages in Agatu LGA, killing eight residents.",8
475,4834NIG,58060,29/07/2013,2013,1,Remote violence,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,Civilians (Nigeria),,7,37,Nigeria,Kano,Kano Municipal,,Kano,12.00012,8.51672,1,Daily Trust (Abuja),Several large blasts followed by gunfire target a church and several drinking establishments in Kano's Sabon Gari neighbourhood. Six are killed initially and six others injured. In the following days a total of 45 people succumbed to their injuries. Boko Haram is believed to be responsible.,45
475,4836NIG,58061,29/07/2013,2013,1,Remote violence,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,Civilians (Nigeria),,7,37,Nigeria,Yobe,Gulani,,Bara,10.93678,11.68481,1,Reuters,"Suspected Boko Haram gunmen stormed a construction site in northeast Nigeria, carting off 125 kg (275 pounds) of dynamite and hundreds of detonators.",0
475,4833NIG,58062,29/07/2013,2013,1,Violence against civilians,Military Forces of Nigeria (2010-2015),BVYG: Borno Vigilance Youths Group,1,Civilians (Nigeria),Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,7,17,Nigeria,Borno,Bama,,Bama,11.52210,13.68558,1,Amnesty International,"Military Forces, accompanied by the Civilian JTF, severely beat 35 suspected members of Boko Haram with crude weapons after a short screening process in Bama. The soldiers forced the victims to like on the ground before carrying out sentence. Following the beatings the soldiers and vigilantes shot their weapons into the air in celebration then moved the detainees into nearby barracks. Several days later, on the afternoon of 29 July, military personnel took the men out of the barracks where they shot them dead, several at a time, before dumping their corpses.",35
475,4835NIG,58063,29/07/2013,2013,1,Violence against civilians,Tarok Ethnic Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Nigeria,Taraba,Ibi,,Ibi,8.18333,9.75000,2,Vanguard,Five persons were killed in Tapga Village of Ibi Local Government Area of Taraba state when armed militia group from the neighbouring Tarok Village of Plateau state attacked the town. The reason for the attack is not clear.,5
475,4837NIG,58064,30/07/2013,2013,2,Battle-No change of territory,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,13,Nigeria,Borno,Gwoza,,Sambisa Forest Reserve,11.25000,13.41667,2,Agence France Presse,"Military forces claim to have killed Boko Hamem leader Abubakar Shekau in a gun battle in the northeast, near the border with Cameroon. His death at the time of the announcement was not independently verified.",1
475,4838NIG,58067,30/07/2013,2013,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Delta,Ughelli North,,Ughelli,5.48986,6.00743,1,Vanguard,Street traders demonstrate in protest over the state government’s move to relocate the main market in the town. The protest lasted several hours and caused many commercial activities in the area to stop.,0
475,4840NIG,58065,30/07/2013,2013,1,Riots/Protests,Rioters (Nigeria),,5,Police Forces of Nigeria (2010-2015),,1,15,Nigeria,Lagos,Badagry,,Badagry,6.41667,2.88333,2,Nigeria Punch,A police officer shoots and kills a protesting marketplace trader after the group he and other officers were trying to disperse attacked him along the Lagos-Badagry Expressway. Following the shooting the mob became irate and lynched the officer. It is not clear why the traders were protesting.,2
475,4841NIG,58066,30/07/2013,2013,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Lagos,Ikeja,,Ikeja,6.59422,3.33748,1,Nigeria Punch,"Human rights organisations, under the aegis of the Coalition of Civil Societies, stormed the office of the Lagos State Governor, Babatunde Fashola, to protest against the crisis in Rivers State House of Assembly and the release of Major Hamza Al-Mustapha from prison. There were no reported incidents.",0
475,4839NIG,58068,30/07/2013,2013,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Edo,Oredo,,Benin City,6.33505,5.62749,1,Nigeria Guardian,"Three female teachers of Orogbua Primary School, Upper Ekenwan Road in Benin City, Edo State, were reportedly kidnapped by unknown gunmen. The gunmen were said to have stormed the premises during the school hours and started shooting sporadically, in the process hitting a parent, who came to check on his child. No causalities reported.",0
475,4842NIG,58069,30/07/2013,2013,1,Violence against civilians,Tarok Ethnic Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Nigeria,Taraba,Ibi,,Ibi,8.18333,9.75000,2,Vanguard,"Tarok militiamen attack Tapga Village of Ibi LGA, kill five residents.",5
475,4843NIG,58071,31/07/2013,2013,1,Riots/Protests,Rioters (Nigeria),,5,,,0,50,Nigeria,Benue,Gboko,,Gboko,7.31790,8.99510,1,Vanguard,Rioters barricaded a cement factory and Makurdi-Gboko road with bonfire in protest against alleged poor safety measures in the plant. The fire is believed to have sparked an explosion that killed at least one individual.,1
475,4846NIG,58070,31/07/2013,2013,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Lagos,Agege,,Agege,6.61426,3.32437,1,Daily Trust (Abuja),"Residents of Lagos State in Agege were on the streets for several hours, protesting the state government's ban on the operation of commercial tricycles in some parts of the state.",0
475,4844NIG,58073,31/07/2013,2013,1,Violence against civilians,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,Civilians (Nigeria),Muslim Group (Nigeria),7,37,Nigeria,Borno,Biu,,Waka,10.63728,12.19741,1,Associated Press,"Boko Haram attacked and killed eight people in an attack targeting teachers and Muslim clerics in Bui town, 185 kilometers (115 miles) south of Maiduguri.",8
475,4845NIG,58074,31/07/2013,2013,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Muslim Group (Nigeria),7,37,Nigeria,Jigawa,Gwaram,,Gwaram,11.27639,9.88583,1,Leadership (Abuja),"Five Almajirai Quranic school students are discovered dead along a street in Gwaram town. The reasons for the violence against them, is not known.",5
475,4847NIG,58072,31/07/2013,2013,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Nasarawa,Keana,,Keana,8.13333,8.80000,2,Leadership (Abuja),"About 16 persons are killed by gunmen in Kuduku community in Keana Local Government Area of Nasarawa State in the early hours of the day. The gunmen, who were said to be heavily armed with sophisticated weapons, invaded the community at about 11am and shot indiscriminately. The of the attack or the perpetrators could not be ascertained.",16
475,4848NIG,58075,02/08/2013,2013,1,Battle-No change of territory,BVYG: Borno Vigilance Youths Group,,3,BVYG: Borno Vigilance Youths Group,,3,33,Nigeria,Borno,Biu,,Biu,10.61285,12.19458,1,Daily Trust (Abuja),"Five people were killed when volunteer youth vigilante group, also known as ""Civilian JTF"" or BVYG, from Maiduguri clashed with their counterpart in Biu town, 185 kilometres south of the state capital. A witness said trouble started when the group from Maiduguri, backed by operatives of the Joint Task Force, JTF, stormed Biu in order to capture some fleeing Boko Haram terrorists who had allegedly relocated to the town.",5
475,4849NIG,58076,03/08/2013,2013,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Enugu,Nsukka,,Ozi-Edem,6.86275,7.33263,1,Vanguard,"A man is attacked, doused with petrol, and set alight. The motive and the identity of the perpetrators are unknown.",1
475,4850NIG,58077,03/08/2013,2013,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Ogun,Shagamu,,Ogigo,6.69551,3.51168,1,Daily Trust (Abuja),"A traditional ruler, Oba Akeem Elupepe, is attacked and beaten by unidentified ""hoodlums.""",0
475,4851NIG,58079,04/08/2013,2013,1,Battle-No change of territory,Military Forces of Nigeria (2010-2015),Police Forces of Nigeria (2010-2015),1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,13,Nigeria,Borno,Bama,,Bama,11.52210,13.68558,1,Voice of Africa,"Boko Haram launched two attacks in Borno state on Sunday -- one against a police base in the town of Bama, the other against a multinational Joint Task Force station in the town of Malam Fatori (Bisagana). The gun battle in Bama led to the death of one policeman and 17 Boko Haram militants, including Momodu Bama and Abubakar Shekau, both notable leaders. Two soldiers were wounded, others missing.",18
475,4852NIG,58078,04/08/2013,2013,1,Battle-No change of territory,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,13,Nigeria,Borno,Abadam,,Bisagana,13.67377,13.33571,1,Voice of Africa,"Boko Haram launched two attacks in Borno state on Sunday -- one against a police base in the town of Bama, the other against a multinational Joint Task Force station in the town of Malam Fatori (Bisagana). The clash in Malam Fatori (Bisagana) led to the death of two soldiers and 15 militants.",18
475,4853NIG,58080,04/08/2013,2013,1,Riots/Protests,Rioters (Nigeria),Okada Motorcycle Militia,5,Police Forces of Nigeria (2010-2015),,1,15,Nigeria,Nasarawa,Karu,,Karu,8.99611,7.57556,1,Daily Trust (Abuja),"An unknown number of commercial motorcyclists and security operatives were injured in Karu, Abuja, when the riders protested the beating of one of their members by some security operatives attached to a church. A witness said that two people lost their lives, but the police denied that anybody died in the incident.",2
475,4854NIG,58081,05/08/2013,2013,1,Battle-No change of territory,Military Forces of Nigeria (2010-2015),,1,Unidentified Armed Group (Nigeria),,3,13,Nigeria,Borno,Ngala,,Gamboru,12.37299,14.20690,1,Vanguard,Clashes broke out in the town of Gamboru Ngala on the border with Cameroon on Monday night and continued on Tuesday after an immigration officer was attacked and wounded by unidentified armed personnel. At least twenty causalities reported.,10
475,4855NIG,58082,06/08/2013,2013,1,Battle-No change of territory,Military Forces of Nigeria (2010-2015),,1,Unidentified Armed Group (Nigeria),,3,13,Nigeria,Borno,Ngala,,Gamboru,12.37299,14.20690,1,Vanguard,Clashes broke out in the town of Gamboru Ngala on the border with Cameroon on Monday night and continued on Tuesday after an immigration officer was attacked and wounded by unidentified armed personnel. At least twenty causalities reported.,10
475,4859NIG,58083,06/08/2013,2013,1,Battle-No change of territory,Military Forces of Nigeria (2010-2015),Police Forces of Nigeria (2010-2015),1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,13,Nigeria,Yobe,Damaturu,,Damaturu,11.74700,11.96080,2,Nigeria Punch,Suspected members of Boko Haram stormed a roadblock mounted by the Joint Military Task Force in Yobe State and killed four soldiers and two policemen.,6
475,4856NIG,58085,06/08/2013,2013,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Edo,Oredo,,Benin City,6.33505,5.62749,1,Vanguard,"Members of Nigerian Union of Teachers, Ovia North East Local Government Area branch marched through some major streets in Benin, demanding the release of three female teachers who were abducted by unknown gunmen from Orhogbua Primary School, Ekekhuan.",0
475,4857NIG,58084,06/08/2013,2013,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Ogun,Abeokuta South,,Abeokuta,7.15000,3.35000,1,Premium Times (Abuja),Hundreds of underage children on in Ogun State embarked on a protest against the Nigerian constitution's ambiguity toward child marriage.,0
475,4858NIG,58086,06/08/2013,2013,1,Riots/Protests,Rioters (Nigeria),,5,,,0,50,Nigeria,Ondo,Akure South,,Akure,7.25256,5.19312,1,Leadership (Abuja),"Students protest the rape of three female colleagues days prior. Many journalists covering the event reported they, as well as others, were attacked by the protesters.",0
475,4860NIG,58087,06/08/2013,2013,1,Strategic development,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,13,Nigeria,Yobe,Potiskum,,Potiskum,11.70910,11.06940,1,Associated Press,"Nigeria's military says it declared an all-day curfew and conducted house to house searches amid fears Boko Haram, armed with explosives infiltrated the north-eastern Yobe state capital of Potiskum. No report of clashes or attacks.",0
475,4864NIG,58088,07/08/2013,2013,1,Battle-No change of territory,Police Forces of Nigeria (2010-2015),Vigilante Militia (Nigeria),1,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,2,12,Nigeria,Delta,Oshimili North,,Akwukwu-Igbo,6.35542,6.59106,2,Vanguard,MASSOB accuses police and vigilante of Omelugboma in Oshimili of killing seven of their members while over 96 others sustained various degrees of injuries arising from bullet wounds during two raids. This event was not confirmed by police forces.,7
475,4861NIG,58090,07/08/2013,2013,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Lagos,Ikeja,,Ikeja,6.59422,3.33748,1,Nigeria Guardian,Slum dwellers protest the planned cancellation of the Lagos Metropolitan Development and Government Project funded by the World Bank.,0
475,4863NIG,58089,07/08/2013,2013,1,Riots/Protests,Rioters (Nigeria),,5,Rioters (Nigeria),,5,55,Nigeria,Oyo,Oyo West,,Oyo,7.85000,3.93333,1,Leadership (Abuja),Anti-Kamil Akinlabi (elected representative) protesters clash with pro-Kamil Akinlabi protesters in Oyo town. Many involved sustained varying degrees of injury. The anti-Akinlabi protesters were calling for the lawmakers recall.,0
475,4862NIG,58092,07/08/2013,2013,1,Violence against civilians,Police Forces of Nigeria (2010-2015),,1,Civilians (Nigeria),,7,17,Nigeria,Ondo,Odigbo,,Ore,6.74569,4.87748,1,Daily Trust (Abuja),A group of police officers shoot and kill a commercial truck driver along the Benin-Ore expressway around 2am. The reason for the killing is unknown. The six officers involved were later arrested.,1
475,4865NIG,58091,07/08/2013,2013,1,Violence against civilians,Police Forces of Nigeria (2010-2015),,1,Civilians (Nigeria),,7,17,Nigeria,Lagos,Amuwo-Odofin,,Amuwo,6.46986,3.29582,2,Daily Trust (Abuja),"A ""trigger happy"" police officer kills one and injures three others for unknown reason.",1
475,4866NIG,58093,08/08/2013,2013,1,Riots/Protests,Rioters (Nigeria),,5,,,0,50,Nigeria,Lagos,Ikeja,,Ikeja,6.59422,3.33748,3,This Day (Lagos),"Customs officer has shot and killed a motorist at the Seme Border area of Lagos State, and left two others with varying degrees of injuries. It was gathered that the Customs officer act allegedly infuriated the youths in the area who stormed the streets and made bon-fire using tires in the middle of the road, thereby preventing other road users access to the border.",0
475,4867NIG,58094,08/08/2013,2013,1,Violence against civilians,Military Forces of Nigeria (2010-2015),,1,Civilians (Nigeria),,7,17,Nigeria,Lagos,Ikeja,,Ikeja,6.59422,3.33748,3,This Day (Lagos),"Customs officer has shot and killed a motorist at the Seme Border area of Lagos State, and left two others with varying degrees of injuries. It was gathered that the Customs officer act allegedly infuriated the youths in the area who stormed the streets and made bon-fire using tires in the middle of the road, thereby preventing other road users access to the border.",1
475,4868NIG,58096,09/08/2013,2013,3,Strategic development,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,13,Nigeria,Borno,Maiduguri,,Maiduguri,11.84644,13.16027,2,This Day (Lagos),"Security forces claim to have captured 1,000 members Boko Haram in Borno and Yobe States over the course of three months.",0
475,4871NIG,58095,09/08/2013,2013,3,Strategic development,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,13,Nigeria,Yobe,Damaturu,,Damaturu,11.74700,11.96080,2,This Day (Lagos),"Security forces claim to have captured 1,000 members Boko Haram in Borno and Yobe States over the course of three months.",0
475,4869NIG,58097,09/08/2013,2013,1,Violence against civilians,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,Civilians (Nigeria),,7,37,Nigeria,Borno,Maiduguri,,Maiduguri,11.84644,13.16027,3,This Day (Lagos),"At least 60 are dead after attacks by Boko Haram in the Local Government Areas of Ngom, Maisarmari and Mailari in Konduga and Mafa of Borno State. The attacks occurred over the course of two days.",30
475,4870NIG,58098,09/08/2013,2013,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Civilians (Thailand),7,37,Nigeria,Rivers,Asari-Toru,,Buguma,4.73407,6.86345,1,Vanguard,"Four Thai expatriates and two Nigerians are kidnapped in Buguma, Asaritoru local government area of Rivers state. Pertinent details vague.",0
475,4872NIG,58099,10/08/2013,2013,2,Battle-No change of territory,Tiv Ethnic Militia (Nigeria),,4,Hausa Ethnic Militia (Nigeria),,4,44,Nigeria,Benue,Guma,,Gbajimba,7.81550,8.86040,1,Vanguard,"No fewer than six persons were feared dead in a fresh outbreak of fighting between the Tiv and Hausa/Kabawa communities at Gbajimba in Guma Local Government Area of Benue State. According to eyewitness, the crisis was sparked off by an alleged attempt by some Tiv youths to apprehend an Hausa/Kabawa youth who allegedly assisted some Fulani mercenaries in a recent attack on Nzorov village. (The attack on Nzorov village occurred in the early part of July)",6
475,4873NIG,58100,10/08/2013,2013,1,Violence against civilians,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,Civilians (Nigeria),,7,37,Nigeria,Borno,Maiduguri,,Maiduguri,11.84644,13.16027,3,This Day (Lagos),"At least 60 are dead after attacks by Boko Haram in the Local Government Areas of Ngom, Maisarmari and Mailari in Konduga and Mafa of Borno State. The attacks occurred over the course of two days.",30
475,4875NIG,58101,11/08/2013,2013,1,Strategic development,Military Forces of Nigeria (2010-2015),Police Forces of Nigeria (2010-2015),1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,13,Nigeria,Sokoto,Sokoto North,,Sokoto,13.04803,5.21429,2,Xinhua News,"A head of the Boko Haram sect was arrested in a raid by security operatives in northwest Nigeria's Sokoto State. Army spokesperson identified the arrestee as Malam Mubarak, also known as Dan Hajia, saying there were other terror suspects apprehended during the raid by a combined team of military and secret police operatives.",0
475,4874NIG,58102,11/08/2013,2013,1,Violence against civilians,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,Civilians (Nigeria),Muslim Group (Nigeria),7,37,Nigeria,Borno,Konduga,,Konduga,11.65583,13.42133,1,Agence France Presse,Suspected Boko Haram members shoot dead 44 worshippers in a mosque.,44
475,4876NIG,58103,12/08/2013,2013,1,Battle-No change of territory,Military Forces of Nigeria (2010-2015),,1,Police Forces of Nigeria (2010-2015),,1,11,Nigeria,Delta,Warri North,,Koko,6.00109,5.46754,1,Vanguard,"A group of soldiers attacked and injured police officers from Delta State Police Command, who were on escort duty with the state Commissioner for Poverty Alleviation, Dr. Anthonia Ashiedu. The reason for the attack is unclear, though the two organizations have a history of bad blood at this local level.",0
475,4877NIG,58104,12/08/2013,2013,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Lagos,Ikorodu,,Ikorodu,6.61548,3.50867,1,Daily Trust,"Residents of Oke Ogbodo community area of Ikorodu staged a protest over activities of land grabbers, who they alleged have been tormenting them. Some of the protesters alleged that the land grabbers drove them away from their homes and raped women.",0
475,4878NIG,58105,13/08/2013,2013,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Lagos,Lagos Mainland,,Yaba,6.49789,3.38292,1,Daily Trust,"Hundreds of social activists, unionists and students protest the government, demanding greater funding for the education sector. The rally which started from the Labour House, Yaba was led by the Joint Action Front (JAF) and was supported by the pro-Labour civil society organizations such as Labour and Civil Society Coalition (LASCO), Academic Staff Union of Universities (ASUU), Non Academic Staff Union (NASU), Academic Staff Union of Polytechnics (ASUP), College of Education Academic Staff Union (COEASU) and National Association of Nigerian Students (NANS) among others. Governor Abdulaziz Yari of Zamfara State was trapped in Lagos due to the mass protest.",0
